block_time,block_date,block_month,bot,block_number,blockchain,amount_usd,type,token_bought_amount,token_bought_symbol,token_bought_address,token_sold_amount,token_sold_symbol,token_sold_address,fee_percentage_fraction,fee_usd,fee_token_amount,fee_token_symbol,fee_token_address,project,version,token_pair,project_contract_address,user,tx_hash,evt_index,is_last_trade_in_transaction
2024-04-29 00:14:05.000 UTC,2024-04-29 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38269136,bnb,0.1197729926431128,Sell,0.11957951299109322,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.11969109319276568,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.00024006219490096495,0.000239861910205943,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x2056f8147dc27f3cc6995ed1015c7c210f00ab57,0x94a5f3a022c5f0742a710ff8f4c46cedf0a157a55d85b88aaf7b545b3cd94312,317,true
2024-04-23 06:00:45.000 UTC,2024-04-23 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38103532,bnb,3.0128438148748615,Sell,,,0x734b46e6d1d8ce9094f825420d55453d23c2e1ea,3.0099362164897325,USDT,0x55d398326f99059ff775485246999027b3197955,,,,USDT,0x55d398326f99059ff775485246999027b3197955,uniswap,3,,0x40c547e7fd88f60d94788953b83d9342d8d133c6,0x72b62786e79f936e86ef11e301633d1d1a65e9ed,0xfe99ea48e59911bc281e13611ad2a69ac0a53d5503130353889a35021f2e17b3,279,true
2024-04-23 06:27:27.000 UTC,2024-04-23 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38104066,bnb,0.9988932100000001,Sell,,,0x734b46e6d1d8ce9094f825420d55453d23c2e1ea,0.998,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.0020017900000000003,0.002,USDT,0x55d398326f99059ff775485246999027b3197955,uniswap,3,,0x40c547e7fd88f60d94788953b83d9342d8d133c6,0xbaf94ae0bc4de85baccfe842c9e98de3ff6ae4cd,0x8a37fc059995799bc5734c2a1fb46e7b4319ca7d8ac2688ee92afe4fea7a8421,104,true
2024-04-27 11:56:34.000 UTC,2024-04-27 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38225643,bnb,0.08848901735658335,Sell,0.088408565561922,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.08848963497775522,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.00017738979802158882,0.000177333937831172,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x18cbb03324f629903dab1616ce5c186dbd82ac68,0x92df2d6f3b613797b63cea89fe1ff570b81266dbe6f193fb6d422f41aae51032,244,true
2024-04-27 12:39:18.000 UTC,2024-04-27 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38226497,bnb,0.18883870573740244,Sell,0.18867832915761845,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.18885137699659885,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.0003786610138860938,0.000378459673339877,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0xeabbde9cb1f6d52b67ded323087f0bcba35cfc21,0xae82c766fe144e5a5ecb6c3a0b77b9112352773155f820d5113ab3015c5b40cc,175,true
2024-04-27 13:57:29.000 UTC,2024-04-27 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38228059,bnb,0.0928909071475906,Sell,0.09278874673743269,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.09287388,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.00018614419559999997,0.00018612,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x341cd735d024625065e697bfa03c3037aaf80e02,0x4cd87375b2fe5a7788717c98b7d08c01cbb3562588ca81142442cd3cbfe90c70,225,true
2024-04-27 19:08:22.000 UTC,2024-04-27 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38234265,bnb,0.07715446439296016,Sell,0.07712292111822279,USDT,0x55d398326f99059ff775485246999027b3197955,0.07712928417122727,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.002,0.00015466786362198397,0.000154567703749954,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x004937956ce72e727f17478f32111c933a43d147,0xf094fc9f9ffaeff78c95a9d945dd68f40fbfa05a4b8f6f0faa12508eb99d724d,163,true
2024-04-27 22:17:19.000 UTC,2024-04-27 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38238036,bnb,0.15286772505999488,Sell,0.15271562030217392,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.1528558017485326,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.00030639715717304327,0.000306324252001067,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x025d752e359e1f1311cb951a94b3c5c29e277ba4,0xdbea5ef467751ddbc519ba0053925d1986729de003b2a4f62067529fe7550b4c,79,true
2024-04-28 00:37:01.000 UTC,2024-04-28 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38240825,bnb,0.06836394869336043,Sell,0.06830233998269604,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.0683650081208857,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.00013702553392216558,0.000137004024290352,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x95a7fbab57f3944812260e5b1e54ed7e03bbf06f,0xcda7b26cc806b0436af39e9287f278130764a26f85cf177930f975cbfed62853,128,true
2024-04-28 00:54:52.000 UTC,2024-04-28 00:00:00.000 UTC,2024-04-01 00:00:00.000 UTC,Udex,38241182,bnb,0.009974212166105547,Sell,0.009969157803099376,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0.009978304613156805,USDT,0x55d398326f99059ff775485246999027b3197955,0.002,0.00001999304303594225,0.000019996602431175,USDT,0x55d398326f99059ff775485246999027b3197955,pancakeswap,3,USDC-USDT,0x4f31fa980a675570939b737ebdde0471a4be40eb,0x14d538bd6ce8a4afec7740726d36a2abd347d4ff,0x7e9d25d2c0dc7e70a916f781414fd5a3660358f82f84bc33e0fda8bda242c17b,276,true
