timestamp,wallet_address,token_address,token_symbol,amount_raw,amount
2022-05-05T02:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x5e4a9369b1690443ac23144bce5ca49ecf872fbc,,683635392847705314958741989,
2022-05-05T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,12004524795532146290593179008,
2022-05-05T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x37ba9a30e1b2969495627d540ed20d7743cb1752,,5478900552905171116009966502,
2022-05-05T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xe7fdeafb91d94f84f3b27a6be0d0ce27eab07dd9,,4044415633176699946624377977,
2022-05-04T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,10651814752799889744388369441,
2022-05-04T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x37ba9a30e1b2969495627d540ed20d7743cb1752,,3543340219829579896259957220,
2022-05-04T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xe7fdeafb91d94f84f3b27a6be0d0ce27eab07dd9,,2650227588058914269532679097,
2022-05-04T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xe7fdeafb91d94f84f3b27a6be0d0ce27eab07dd9,,1587865527446442805718773334,
2022-05-04T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,9370374329987408980423149580,
2022-05-04T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x37ba9a30e1b2969495627d540ed20d7743cb1752,,1783981085752832960667680751,
2022-05-04T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,7518871731477863290641037855,
2022-05-04T18:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,5523169844929793307981925115,
2022-05-04T16:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,3762523639544636301389852968,
2022-05-04T15:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,2561364427854858604312171359,
2022-05-04T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x14c6526bdeb12a2c40c1c6c75ee46fc2aad98f1b,,1378885048742980610722855549,
2022-05-04T11:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x8bfeb0cd09371e0eec2ace911c320f472d095d87,,2606253882468147035134446315,
2022-05-04T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x8bfeb0cd09371e0eec2ace911c320f472d095d87,,1366608097573932572095144011,
2022-05-04T04:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x85e116993eb8367b6a34db1cf608fa0555a2ddfd,,3778098481561824649472555619,
2022-05-04T03:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x85e116993eb8367b6a34db1cf608fa0555a2ddfd,,1869679835522178381054172712,
2022-05-04T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x194343c04527d77b826ea77641a674db21fc10df,,6230185996180329777464066150,
2022-05-03T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x351b0fe6d84dbeffbdc9d1da26c1c6cbd8c40dc8,,3043384453832747255598024426,
2022-05-03T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x351b0fe6d84dbeffbdc9d1da26c1c6cbd8c40dc8,,1216932584060435156396869660,
2022-05-03T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x194343c04527d77b826ea77641a674db21fc10df,,4645438261746878202363628051,
2022-05-03T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x194343c04527d77b826ea77641a674db21fc10df,,2893799688184309112965459167,
2022-05-03T19:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x194343c04527d77b826ea77641a674db21fc10df,,1807193095829053840111952228,
2022-05-03T17:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x060f7d6693f86c6361adbba3828a382c931e0066,,5298151859026591881926475011,
2022-05-03T16:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x060f7d6693f86c6361adbba3828a382c931e0066,,4104629905647387443703178030,
2022-05-03T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x060f7d6693f86c6361adbba3828a382c931e0066,,2580518058257971933141465971,
2022-05-03T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x060f7d6693f86c6361adbba3828a382c931e0066,,1572296311744008136720966659,
2022-05-03T11:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,39137250403533737135799443954,
2022-05-03T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,37373565202873605915853874946,
2022-05-03T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xe7acdbf9537f67dfd3620ee3344cf8295dc6a2cc,,1514300631060798896726788617,
2022-05-03T09:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,36115676316954174309062535403,
2022-05-03T09:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x658e91cc078cbf782f9fff6072653a38a90f6bac,,5072777147289440969415492182,
2022-05-03T08:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x658e91cc078cbf782f9fff6072653a38a90f6bac,,3216926290597215548262970768,
2022-05-03T08:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,34583239887406252579786317314,
2022-05-03T07:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,33363194472624094281286291205,
2022-05-03T06:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,31557448481390148385113606334,
2022-05-03T06:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x658e91cc078cbf782f9fff6072653a38a90f6bac,,1981273276957853606714423407,
2022-05-03T05:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,29852812503473760880544320938,
2022-05-03T04:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,28575421834340595660760161379,
2022-05-03T02:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,26680548559953819556286032325,
2022-05-03T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x201d6110063c9e119af9e70f07bcb2c98fb2e936,,5135949221223742750496486249,
2022-05-03T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,25669138023206567922785262147,
2022-05-03T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x201d6110063c9e119af9e70f07bcb2c98fb2e936,,3247682561851628299318389778,
2022-05-02T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,23700609127840320560461815254,
2022-05-02T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x201d6110063c9e119af9e70f07bcb2c98fb2e936,,1520913003839961888313076291,
2022-05-02T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,21803611333325587341344468060,
2022-05-02T19:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,20671870895076772982545569232,
2022-05-02T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xe0916472363dd4dea9953954e9e2018729e63f7a,,3645402743088845766098355759,
2022-05-02T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,18783941475600478128027215748,
2022-05-02T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xe0916472363dd4dea9953954e9e2018729e63f7a,,1762422663191316172101326193,
2022-05-02T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa918fe3c850ad9fd724aa6e2d39ab2fd5467631a,,8975113104237453170805933904,
2022-05-02T11:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa918fe3c850ad9fd724aa6e2d39ab2fd5467631a,,7088897746122261551921694972,
2022-05-02T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,17440872962700820950318358226,
2022-05-02T08:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,16050764847653081879623066592,
2022-05-02T07:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,14138700815606643324831660896,
2022-05-02T04:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,12233826596964099663136665089,
2022-05-02T03:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,10355891760040176982105383403,
2022-05-02T02:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x333853a7ff34931e816a99471412bd83bef31188,,1405053540909682506217158925,
2022-05-02T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,,38319,
2022-05-02T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,116,
2022-05-02T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,60156431007719500789987,
2022-05-02T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,,0,
2022-05-02T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x514910771af9ca656af840dff83e8264ecf986ca,,0,
2022-05-02T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,,9063637466977982393272668,
2022-05-02T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa071937aff6a1aea172d0770fbd209767907a02a,,11832513327948621830427189459,
2022-05-01T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xf2d83eed34cf75f9bd1385d4318d86b6276a54fb,,4552434877628585670634365749,
2022-05-01T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa071937aff6a1aea172d0770fbd209767907a02a,,10247188271897613481909409444,
2022-05-01T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xf2d83eed34cf75f9bd1385d4318d86b6276a54fb,,3490712447477991026100869001,
2022-05-01T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa071937aff6a1aea172d0770fbd209767907a02a,,6727543621617481891786934545,
2022-05-01T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa071937aff6a1aea172d0770fbd209767907a02a,,4838023238423029607334672105,
2022-05-01T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xf2d83eed34cf75f9bd1385d4318d86b6276a54fb,,1666257343807012022296926300,
2022-05-01T18:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa071937aff6a1aea172d0770fbd209767907a02a,,3083308163480720260503594342,
2022-05-01T16:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x9d9f71d9879554c41d528334ba856b95741bf59f,,8197027915189010513449797126,
2022-05-01T15:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x9d9f71d9879554c41d528334ba856b95741bf59f,,4014316025587738795647313219,
2022-05-01T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x316b4528b5068a16a43d2b3aef42677639095b95,,1634783140038134926538875730,
2022-05-01T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x9d9f71d9879554c41d528334ba856b95741bf59f,,2929651584117735354494201618,
2022-05-01T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x9d9f71d9879554c41d528334ba856b95741bf59f,,1638179746165670687661899089,
2022-05-01T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,,6066540585289865655698,
2022-05-01T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x4d224452801aced8b2f0aebe155379bb5d594381,,1345589974285287925697,
2022-05-01T05:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x4d224452801aced8b2f0aebe155379bb5d594381,,157000000000000000000000,
2022-04-30T19:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,11552684914669013207589373980,
2022-04-30T17:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,10339247916441981312616105432,
2022-04-30T16:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,9180963027405009440080503802,
2022-04-30T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,7624234989265635839340280832,
2022-04-30T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xdac17f958d2ee523a2206206994597c13d831ec7,,3220443969,
2022-04-30T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,5980257657607766644840107416,
2022-04-30T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x4d224452801aced8b2f0aebe155379bb5d594381,,0,
2022-04-30T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,3307027427253771226072650759,
2022-04-30T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x4d224452801aced8b2f0aebe155379bb5d594381,,100376537412060805247381,
2022-04-30T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xdac17f958d2ee523a2206206994597c13d831ec7,,2500000000000,
2022-04-30T11:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,,0,
2022-04-30T11:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x4d224452801aced8b2f0aebe155379bb5d594381,,215386537412060805247381,
2022-04-30T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x89c8d3577adb04b180701d32cb6c54be2e2f1149,,1846752140058552104888900878,
2022-04-30T08:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xb24d9faa82fa1c0beafe184a8d8ad68094282fe9,,2548730126871283682027650415,
2022-04-30T07:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xb24d9faa82fa1c0beafe184a8d8ad68094282fe9,,1431952851268312753974174906,
2022-04-30T05:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x1ffc57cada109985ad896a69fbcebd565db4290e,,10078895767646924259445,
2022-04-30T05:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x3845badade8e6dff049820680d1f14bd3903a5d0,,0,
2022-04-30T05:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x4e15361fd6b4bb609fa63c81a2be19d873717870,,0,
2022-04-30T03:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,17725759300248981411240494459,
2022-04-30T02:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xba122102138a42a5f49aeb745615f0c01e189972,,1860525374280146921532124748,
2022-04-30T02:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,16617468716952054309053811879,
2022-04-30T02:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x120fcc7db245aa236624bb948302e1e96245825f,,7215927551023725231900393613,
2022-04-30T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x120fcc7db245aa236624bb948302e1e96245825f,,5298846519780046922242150093,
2022-04-30T00:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,15163987043097846092215284814,
2022-04-29T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,12692198931680715583820758889,
2022-04-29T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x120fcc7db245aa236624bb948302e1e96245825f,,4211942911416867673225847592,
2022-04-29T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x0bb80cc3c4af74dc738f7fdd7ee8282c624b34de,,5952511574648280859324049958,
2022-04-29T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x120fcc7db245aa236624bb948302e1e96245825f,,2944374526537627176840332988,
2022-04-29T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,11249980750913745406852974825,
2022-04-29T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x120fcc7db245aa236624bb948302e1e96245825f,,1479383502524968014449572261,
2022-04-29T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x0bb80cc3c4af74dc738f7fdd7ee8282c624b34de,,4585557843593251289261616654,
2022-04-29T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,9835145784971015181974801111,
2022-04-29T19:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,8183663582357124073457697235,
2022-04-29T19:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x0bb80cc3c4af74dc738f7fdd7ee8282c624b34de,,2957089973292787697823208549,
2022-04-29T18:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x0bb80cc3c4af74dc738f7fdd7ee8282c624b34de,,1347277216581035480741604322,
2022-04-29T18:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,6298464481748999061078775684,
2022-04-29T17:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,12472816039537535685505836734,
2022-04-29T16:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,4870740202052388018532067467,
2022-04-29T15:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x6f6a5bc03fa75cbbfdb89ae5e58fabc081e2257a,,3477403031864913169337000323,
2022-04-29T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x34266b38dd00bbd432a5fa15418186986b2164bc,,6351631799441969073811808858,
2022-04-29T14:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,11019929523636631106086493365,
2022-04-29T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,9680049039409340167844233231,
2022-04-29T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x34266b38dd00bbd432a5fa15418186986b2164bc,,5174931569369199079890699771,
2022-04-29T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,8280742852576006336366363045,
2022-04-29T12:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x34266b38dd00bbd432a5fa15418186986b2164bc,,3749284935795756921743462677,
2022-04-29T11:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x34266b38dd00bbd432a5fa15418186986b2164bc,,1968494028961154023484585752,
2022-04-29T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xd0e05638f4b7ac6286089fc29d4957cccc739617,,1719872471586235757269515260,
2022-04-29T10:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,6675337081198714046358127265,
2022-04-29T09:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,4758014365322371132795963148,
2022-04-29T08:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,2934888449601039090554316339,
2022-04-29T07:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x601b9ecfa25828e290032ad7815c0bd23b266ce8,,1298603971495380499793762611,
2022-04-29T03:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x1e5f20e6c5f7996e2b9e16f4963948008d3998f7,,3593494506260491497191178023,
2022-04-29T01:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0x1e5f20e6c5f7996e2b9e16f4963948008d3998f7,,1630253938440404112363659251,
2022-04-28T23:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xc51f977ed976fac81b3061252ab40686ae8c9eba,,3749931245423362537577225426,
2022-04-28T22:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xc31de2a89f18fe7320ad4c9e3635f2b854e817f8,,4603818307882163522328810671,
2022-04-28T21:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xc51f977ed976fac81b3061252ab40686ae8c9eba,,2398472062686943720870994118,
2022-04-28T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xc31de2a89f18fe7320ad4c9e3635f2b854e817f8,,2967773956837094534116144816,
2022-04-28T20:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xbafd9e1ed130e79c4bf0c4be0638b340c6d732b9,,4275368298696507794743050833,
2022-04-28T19:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xbafd9e1ed130e79c4bf0c4be0638b340c6d732b9,,3097059179121702229068942739,
2022-04-28T18:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xbafd9e1ed130e79c4bf0c4be0638b340c6d732b9,,1481440065504860556837658792,
2022-04-28T17:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xc31de2a89f18fe7320ad4c9e3635f2b854e817f8,,1063158589102840561897598936,
2022-04-28T13:00:00+00:00,0xff0cefdbd6bf757cc0cc361ddfbde432186ccaa6,0xa2690792b61ca1bc5b27daaab2b750e499ec91e7,,1133279946281548621870372419,
